country,region,lat,long,country_code,decade,value
Afghanistan,Asia,33.93911,67.709953,AFG,1990,-1
Afghanistan,Asia,33.93911,67.709953,AFG,2000,17.4
Afghanistan,Asia,33.93911,67.709953,AFG,2010,41.7
Albania,Europe,41.153332,20.168331,ALB,1990,92.55
Albania,Europe,41.153332,20.168331,ALB,2000,99.0375
Albania,Europe,41.153332,20.168331,ALB,2010,99.8
Algeria,Africa,28.033886,1.659626,DZA,1990,76.5
Algeria,Africa,28.033886,1.659626,DZA,2000,94.36666666666670
Algeria,Africa,28.033886,1.659626,DZA,2010,96.6
American Samoa,Oceania,-14.270972,-170.132217,ASM,1990,-1
American Samoa,Oceania,-14.270972,-170.132217,ASM,2000,100.0
American Samoa,Oceania,-14.270972,-170.132217,ASM,2010,-1
Andorra,Europe,42.546245,1.601554,AND,1990,-1
Andorra,Europe,42.546245,1.601554,AND,2000,-1
Andorra,Europe,42.546245,1.601554,AND,2010,-1
Angola, Africa,-11.202692,17.873887,AGO,1990,22.5
Angola, Africa,-11.202692,17.873887,AGO,2000,45.7
Angola, Africa,-11.202692,17.873887,AGO,2010,49.6
Antigua and Barbuda,North America,17.060816,-61.796428,ATG,1990,100.0
Antigua and Barbuda,North America,17.060816,-61.796428,ATG,2000,99.77
Antigua and Barbuda,North America,17.060816,-61.796428,ATG,2010,100.0
Argentina, South America,-38.416097,-63.616672,ARG,1990,97.23333333333330
Argentina, South America,-38.416097,-63.616672,ARG,2000,98.48
Argentina, South America,-38.416097,-63.616672,ARG,2010,97.75833333333330
Armenia, Asia,40.069099,45.038189,ARM,1990,96.79
Armenia, Asia,40.069099,45.038189,ARM,2000,99.0
Armenia, Asia,40.069099,45.038189,ARM,2010,99.88333333333330
Aruba, South America,12.52111,-69.968338,ABW,1990,-1
Aruba, South America,12.52111,-69.968338,ABW,2000,96.0
Aruba, South America,12.52111,-69.968338,ABW,2010,-1
Australia, Oceania,-25.274398,133.775136,AUS,1990,99.38888888888890
Australia, Oceania,-25.274398,133.775136,AUS,2000,99.26
Australia, Oceania,-25.274398,133.775136,AUS,2010,99.38
Austria, Europe,47.516231,14.550072,AUT,1990,98.6
Austria, Europe,47.516231,14.550072,AUT,2000,98.47
Austria, Europe,47.516231,14.550072,AUT,2010,98.5
Azerbaijan, Asia,40.143105,47.576927,AZE,1990,94.06
Azerbaijan, Asia,40.143105,47.576927,AZE,2000,93.76
Azerbaijan, Asia,40.143105,47.576927,AZE,2010,99.4
Bahrain, Asia,25.930414,50.637772,BHR,1990,97.6
Bahrain, Asia,25.930414,50.637772,BHR,2000,98.18
Bahrain, Asia,25.930414,50.637772,BHR,2010,99.66666666666670
Bangladesh,Asia,23.684994,90.356331,BGD,1990,8.75
Bangladesh,Asia,23.684994,90.356331,BGD,2000,16.242857142857100
Bangladesh,Asia,23.684994,90.356331,BGD,2010,38.720000000000000
Barbados,North America,13.193887,-59.543198,BRB,1990,95.5
Barbados,North America,13.193887,-59.543198,BRB,2000,99.75
Barbados,North America,13.193887,-59.543198,BRB,2010,99.24
Belarus,Europe,53.709807,27.953389,BLR,1990,99.9
Belarus,Europe,53.709807,27.953389,BLR,2000,99.91
Belarus,Europe,53.709807,27.953389,BLR,2010,99.86
Belgium,Europe,50.503887,4.469936,BEL,1990,99.3
Belgium,Europe,50.503887,4.469936,BEL,2000,-1
Belgium,Europe,50.503887,4.469936,BEL,2010,-1
Belize,North America,17.189877,-88.49765,BLZ,1990,79.675
Belize,North America,17.189877,-88.49765,BLZ,2000,93.9125
Belize,North America,17.189877,-88.49765,BLZ,2010,95.025
Benin,Africa,9.30769,2.315834,BEN,1990,59.8
Benin,Africa,9.30769,2.315834,BEN,2000,71.5
Benin,Africa,9.30769,2.315834,BEN,2010,78.73333333333330
Bermuda,North America,32.321384,-64.75737,BMU,1990,-1
Bermuda,North America,32.321384,-64.75737,BMU,2000,-1
Bermuda,North America,32.321384,-64.75737,BMU,2010,-1
Bhutan,Asia,27.514162,90.433601,BTN,1990,12.0
Bhutan,Asia,27.514162,90.433601,BTN,2000,53.58571428571430
Bhutan,Asia,27.514162,90.433601,BTN,2010,80.72857142857140
Bolivia,South America,-16.290154,-63.588653,BOL,1990,53.25
Bolivia,South America,-16.290154,-63.588653,BOL,2000,65.02000000000000
Bolivia,South America,-16.290154,-63.588653,BOL,2010,86.21333333333330
Bosnia and Herzegovina,Europe,43.915886,17.679076,BIH,1990,98.575
Bosnia and Herzegovina,Europe,43.915886,17.679076,BIH,2000,99.73
Bosnia and Herzegovina,Europe,43.915886,17.679076,BIH,2010,99.9
Botswana,Africa,-22.328474,24.684866,BWA,1990,87.0
Botswana,Africa,-22.328474,24.684866,BWA,2000,96.61
Botswana,Africa,-22.328474,24.684866,BWA,2010,99.63333333333330
Brazil,South America,-14.235004,-51.92528,BRA,1990,90.58
Brazil,South America,-14.235004,-51.92528,BRA,2000,98.43
Brazil,South America,-14.235004,-51.92528,BRA,2010,99.05
British Virgin Islands,North America,18.420695,-64.639968,VGB,1990,100.0
British Virgin Islands,North America,18.420695,-64.639968,VGB,2000,100.0
British Virgin Islands,North America,18.420695,-64.639968,VGB,2010,-1
Brunei,Asia,4.535277,114.727669,BRN,1990,98.6222222222222
Brunei,Asia,4.535277,114.727669,BRN,2000,99.69
Brunei,Asia,4.535277,114.727669,BRN,2010,99.84285714285710
Bulgaria,Europe,42.733883,25.48583,BGR,1990,99.4
Bulgaria,Europe,42.733883,25.48583,BGR,2000,99.41
Bulgaria,Europe,42.733883,25.48583,BGR,2010,99.675
Burkina Faso,Africa,12.238333,-1.561593,BFA,1990,36.25
Burkina Faso,Africa,12.238333,-1.561593,BFA,2000,45.65
Burkina Faso,Africa,12.238333,-1.561593,BFA,2010,72.85
Burundi,Africa,-3.373056,29.918886,BDI,1990,-1
Burundi,Africa,-3.373056,29.918886,BDI,2000,28.5
Burundi,Africa,-3.373056,29.918886,BDI,2010,74.6
Cambodia,Asia,12.565679,104.990963,KHM,1990,38.65
Cambodia,Asia,12.565679,104.990963,KHM,2000,33.925
Cambodia,Asia,12.565679,104.990963,KHM,2010,76.25
Cameroon,Africa,7.369722,12.354722,CMR,1990,56.7
Cameroon,Africa,7.369722,12.354722,CMR,2000,53.63333333333330
Cameroon,Africa,7.369722,12.354722,CMR,2010,60.400000000000000
Canada,North America,56.130366,-106.346771,CAN,1990,99.15555555555560
Canada,North America,56.130366,-106.346771,CAN,2000,99.07
Canada,North America,56.130366,-106.346771,CAN,2010,98.48
Cayman Islands,North America,19.513469,-80.566956,CYM,1990,-1
Cayman Islands,North America,19.513469,-80.566956,CYM,2000,100.0
Cayman Islands,North America,19.513469,-80.566956,CYM,2010,-1
Central African Republic,Africa,6.611111,20.939444,CAF,1990,45.9
Central African Republic,Africa,6.611111,20.939444,CAF,2000,40.125
Central African Republic,Africa,6.611111,20.939444,CAF,2010,40.0
Chad,Africa,15.454166,18.732207,TCD,1990,15.0
Chad,Africa,15.454166,18.732207,TCD,2000,14.05
Chad,Africa,15.454166,18.732207,TCD,2010,18.4
Chile,South America,-35.675147,-71.542969,CHL,1990,99.48571428571430
Chile,South America,-35.675147,-71.542969,CHL,2000,99.505
Chile,South America,-35.675147,-71.542969,CHL,2010,99.79333333333330
China,Asia,35.86166,104.195397,CHN,1990,90.97777777777780
China,Asia,35.86166,104.195397,CHN,2000,97.59
China,Asia,35.86166,104.195397,CHN,2010,99.8
Colombia,South America,4.570868,-74.297333,COL,1990,86.9
Colombia,South America,4.570868,-74.297333,COL,2000,94.74
Colombia,South America,4.570868,-74.297333,COL,2010,97.38571428571430
Comoros,Africa,-11.875001,43.872219,COM,1990,51.6
Comoros,Africa,-11.875001,43.872219,COM,2000,61.8
Comoros,Africa,-11.875001,43.872219,COM,2010,82.2
Democratic Republic of the Congo,Africa,-4.038333,21.758664,COD,1990,-1
Democratic Republic of the Congo,Africa,-4.038333,21.758664,COD,2000,62.55
Democratic Republic of the Congo,Africa,-4.038333,21.758664,COD,2010,77.15
Congo,Africa,-0.228021,15.827659,COG,1990,-1
Congo,Africa,-0.228021,15.827659,COG,2000,83.4
Congo,Africa,-0.228021,15.827659,COG,2010,93.45
Costa Rica,North America,9.748917,-83.753428,CRI,1990,97.8
Costa Rica,North America,9.748917,-83.753428,CRI,2000,98.56
Costa Rica,North America,9.748917,-83.753428,CRI,2010,96.785
Cote d'Ivoire,Africa,7.539989,-5.54708,CIV,1990,46.25
Cote d'Ivoire,Africa,7.539989,-5.54708,CIV,2000,60.675
Cote d'Ivoire,Africa,7.539989,-5.54708,CIV,2010,66.5
Croatia,Europe,45.1,15.2,HRV,1990,99.84
Croatia,Europe,45.1,15.2,HRV,2000,99.9
Croatia,Europe,45.1,15.2,HRV,2010,99.9
Cuba,North America,21.521757,-77.781167,CUB,1990,99.83000000000000
Cuba,North America,21.521757,-77.781167,CUB,2000,99.9
Cuba,North America,21.521757,-77.781167,CUB,2010,99.82857142857140
Cyprus,Europe,35.126413,33.429859,CYP,1990,100.0
Cyprus,Europe,35.126413,33.429859,CYP,2000,98.025
Cyprus,Europe,35.126413,33.429859,CYP,2010,98.58
Czech Republic,Europe,49.817492,15.472962,CZE,1990,99.98
Czech Republic,Europe,49.817492,15.472962,CZE,2000,99.87
Czech Republic,Europe,49.817492,15.472962,CZE,2010,99.875
Denmark,Europe,56.26392,9.501785,DNK,1990,98.6
Denmark,Europe,56.26392,9.501785,DNK,2000,98.66666666666670
Denmark,Europe,56.26392,9.501785,DNK,2010,96.74285714285710
Djibouti,Africa,11.825138,42.590275,DJI,1990,-1
Djibouti,Africa,11.825138,42.590275,DJI,2000,69.5
Djibouti,Africa,11.825138,42.590275,DJI,2010,87.4
Dominica,North America,15.414999,-61.370976,DMA,1990,98.3
Dominica,North America,15.414999,-61.370976,DMA,2000,99.22222222222220
Dominica,North America,15.414999,-61.370976,DMA,2010,98.66666666666670
Dominican Republic,North America,18.735693,-70.162651,DOM,1990,95.1
Dominican Republic,North America,18.735693,-70.162651,DOM,2000,97.175
Dominican Republic,North America,18.735693,-70.162651,DOM,2010,98.36666666666670
Ecuador,South America,-1.831239,-78.183406,ECU,1990,98.9
Ecuador,South America,-1.831239,-78.183406,ECU,2000,86.40000000000000
Ecuador,South America,-1.831239,-78.183406,ECU,2010,93.72857142857140
Egypt,Africa,26.820553,30.802498,EGY,1990,46.0
Egypt,Africa,26.820553,30.802498,EGY,2000,70.85
Egypt,Africa,26.820553,30.802498,EGY,2010,91.5
El Salvador,North America,13.794185,-88.89653,SLV,1990,88.9
El Salvador,North America,13.794185,-88.89653,SLV,2000,92.46666666666670
El Salvador,North America,13.794185,-88.89653,SLV,2010,99.11428571428570
Guinea,Africa,1.650801,10.267895,GNQ,1990,5.0
Guinea,Africa,1.650801,10.267895,GNQ,2000,64.6
Guinea,Africa,1.650801,10.267895,GNQ,2010,68.3
Eritrea,Africa,15.179384,39.782334,ERI,1990,20.6
Eritrea,Africa,15.179384,39.782334,ERI,2000,28.3
Eritrea,Africa,15.179384,39.782334,ERI,2010,34.1
Estonia,Europe,58.595272,25.013607,EST,1990,99.4
Estonia,Europe,58.595272,25.013607,EST,2000,99.6
Estonia,Europe,58.595272,25.013607,EST,2010,99.38571428571430
Ethiopia,Africa,9.145,40.489673,ETH,1990,6.5
Ethiopia,Africa,9.145,40.489673,ETH,2000,5.9
Ethiopia,Africa,9.145,40.489673,ETH,2010,19.075
Faroe Islands,Europe,61.892635,-6.911806,FRO,1990,-1
Faroe Islands,Europe,61.892635,-6.911806,FRO,2000,-1
Faroe Islands,Europe,61.892635,-6.911806,FRO,2010,-1
Fiji,Oceania,-16.578193,179.414413,FJI,1990,96.5222222222222
Fiji,Oceania,-16.578193,179.414413,FJI,2000,98.21
Fiji,Oceania,-16.578193,179.414413,FJI,2010,99.65
Finland,Europe,61.92411,25.748151,FIN,1990,98.5
Finland,Europe,61.92411,25.748151,FIN,2000,99.53
Finland,Europe,61.92411,25.748151,FIN,2010,99.78
France,Europe,46.227638,2.213749,FRA,1990,99.0
France,Europe,46.227638,2.213749,FRA,2000,98.25714285714280
France,Europe,46.227638,2.213749,FRA,2010,97.5
French Polynesia,Oceania,-17.679742,-149.406843,PYF,1990,-1
French Polynesia,Oceania,-17.679742,-149.406843,PYF,2000,99.0
French Polynesia,Oceania,-17.679742,-149.406843,PYF,2010,-1
Gabon,Africa,-0.803689,11.609444,GAB,1990,-1
Gabon,Africa,-0.803689,11.609444,GAB,2000,84.05
Gabon,Africa,-0.803689,11.609444,GAB,2010,89.3
The Gambia,Africa,13.443182,-15.310139,GMB,1990,44.1
The Gambia,Africa,13.443182,-15.310139,GMB,2000,51.85
The Gambia,Africa,13.443182,-15.310139,GMB,2010,56.650000000000000
Georgia,Europe,42.315407,43.356892,GEO,1990,93.7
Georgia,Europe,42.315407,43.356892,GEO,2000,98.23
Georgia,Europe,42.315407,43.356892,GEO,2010,99.81666666666670
Germany,Europe,51.165691,10.451526,DEU,1990,98.7
Germany,Europe,51.165691,10.451526,DEU,2000,98.44000000000000
Germany,Europe,51.165691,10.451526,DEU,2010,98.46666666666670
Ghana,Africa,7.946527,-1.023194,GHA,1990,44.05
Ghana,Africa,7.946527,-1.023194,GHA,2000,51.675
Ghana,Africa,7.946527,-1.023194,GHA,2010,69.0
Gibraltar,Europe,36.137741,-5.345374,GIB,1990,-1
Gibraltar,Europe,36.137741,-5.345374,GIB,2000,-1
Gibraltar,Europe,36.137741,-5.345374,GIB,2010,-1
Greece,Europe,39.074208,21.824312,GRC,1990,-1
Greece,Europe,39.074208,21.824312,GRC,2000,-1
Greece,Europe,39.074208,21.824312,GRC,2010,-1
Greenland,North America,71.706936,-42.604303,GRL,1990,-1
Greenland,North America,71.706936,-42.604303,GRL,2000,-1
Greenland,North America,71.706936,-42.604303,GRL,2010,-1
Grenada,North America,12.262776,-61.604171,GRD,1990,99.33333333333330
Grenada,North America,12.262776,-61.604171,GRD,2000,99.8
Grenada,North America,12.262776,-61.604171,GRD,2010,99.26
Guam, Oceania,13.444304,144.793731,GUM,1990,-1
Guam, Oceania,13.444304,144.793731,GUM,2000,99.4
Guam, Oceania,13.444304,144.793731,GUM,2010,-1
Guatemala,North America,15.783471,-90.230759,GTM,1990,37.7
Guatemala,North America,15.783471,-90.230759,GTM,2000,46.45
Guatemala,North America,15.783471,-90.230759,GTM,2010,60.2
Guinea,Africa,9.945587,-9.696645,GIN,1990,32.65
Guinea,Africa,9.945587,-9.696645,GIN,2000,44.26666666666670
Guinea,Africa,9.945587,-9.696645,GIN,2010,54.43333333333330
Guinea Bissau,Africa,11.803749,-15.180413,GNB,1990,25.0
Guinea Bissau,Africa,11.803749,-15.180413,GNB,2000,31.4
Guinea Bissau,Africa,11.803749,-15.180413,GNB,2010,44.0
Guyana,South America,4.860416,-58.93018,GUY,1990,94.0
Guyana,South America,4.860416,-58.93018,GUY,2000,91.57777777777780
Guyana,South America,4.860416,-58.93018,GUY,2010,85.7
Haiti,North America,18.971187,-72.285215,HTI,1990,20.6
Haiti,North America,18.971187,-72.285215,HTI,2000,24.950000000000000
Haiti,North America,18.971187,-72.285215,HTI,2010,42.5
Honduras,North America,15.199999,-86.241905,HND,1990,50.7
Honduras,North America,15.199999,-86.241905,HND,2000,61.0
Honduras,North America,15.199999,-86.241905,HND,2010,82.8
"Hong Kong SAR, China",Asia,22.396428,114.109497,HKG,1990,-1
"Hong Kong SAR, China",Asia,22.396428,114.109497,HKG,2000,100.0
"Hong Kong SAR, China",Asia,22.396428,114.109497,HKG,2010,-1
Hungary,Europe,47.162494,19.503304,HUN,1990,99.45
Hungary,Europe,47.162494,19.503304,HUN,2000,99.59
Hungary,Europe,47.162494,19.503304,HUN,2010,99.08
Iceland,Europe,64.963051,-19.020835,ISL,1990,99.82
Iceland,Europe,64.963051,-19.020835,ISL,2000,99.13
Iceland,Europe,64.963051,-19.020835,ISL,2010,97.98571428571430
India,Asia,20.593684,78.96288,IND,1990,37.2
India,Asia,20.593684,78.96288,IND,2000,47.133333333333300
India,Asia,20.593684,78.96288,IND,2010,81.25
Indonesia,Asia,-0.789275,113.921327,IDN,1990,42.642857142857100
Indonesia,Asia,-0.789275,113.921327,IDN,2000,70.16000000000000
Indonesia,Asia,-0.789275,113.921327,IDN,2010,87.23800000000000
Iran,Asia,32.427908,53.688046,IRN,1990,86.1
Iran,Asia,32.427908,53.688046,IRN,2000,94.86666666666670
Iran,Asia,32.427908,53.688046,IRN,2010,98.3
Iraq,Asia,33.223191,43.679291,IRQ,1990,-1
Iraq,Asia,33.223191,43.679291,IRQ,2000,77.8
Iraq,Asia,33.223191,43.679291,IRQ,2010,85.63333333333330
Ireland,Europe,53.41291,-8.24389,IRL,1990,99.5
Ireland,Europe,53.41291,-8.24389,IRL,2000,99.67
Ireland,Europe,53.41291,-8.24389,IRL,2010,99.76666666666670
Isle of Man,Europe,54.236107,-4.548056,IMN,1990,47.7476605124
Isle of Man,Europe,54.236107,-4.548056,IMN,2000,71.5020540718
Isle of Man,Europe,54.236107,-4.548056,IMN,2010,81.4306770819
Israel,Asia,31.046051,34.851612,ISR,1990,-1
Israel,Asia,31.046051,34.851612,ISR,2000,-1
Israel,Asia,31.046051,34.851612,ISR,2010,-1
Italy,Europe,41.87194,12.56738,ITA,1990,-1
Italy,Europe,41.87194,12.56738,ITA,2000,99.73333333333330
Italy,Europe,41.87194,12.56738,ITA,2010,99.9
Jamaica,North America,18.109581,-77.297508,JAM,1990,92.66666666666670
Jamaica,North America,18.109581,-77.297508,JAM,2000,97.0625
Jamaica,North America,18.109581,-77.297508,JAM,2010,99.1
Japan,Asia,36.204824,138.252924,JPN,1990,99.93333333333330
Japan,Asia,36.204824,138.252924,JPN,2000,99.80000000000000
Japan,Asia,36.204824,138.252924,JPN,2010,99.82
Jordan,Asia,30.585164,36.238414,JOR,1990,91.95
Jordan,Asia,30.585164,36.238414,JOR,2000,99.3
Jordan,Asia,30.585164,36.238414,JOR,2010,99.65
Kazakhstan,Asia,48.019573,66.923684,KAZ,1990,98.53
Kazakhstan,Asia,48.019573,66.923684,KAZ,2000,99.24000000000000
Kazakhstan,Asia,48.019573,66.923684,KAZ,2010,99.87833333333330
Kenya,Africa,-0.023559,37.906193,KEN,1990,44.85
Kenya,Africa,-0.023559,37.906193,KEN,2000,42.66666666666670
Kenya,Africa,-0.023559,37.906193,KEN,2010,61.8
Kiribati,Oceania,-3.370417,-168.734039,KIR,1990,72.33333333333330
Kiribati,Oceania,-3.370417,-168.734039,KIR,2000,79.1
Kiribati,Oceania,-3.370417,-168.734039,KIR,2010,98.3
North Korea,Asia,40.339852,127.510093,PRK,1990,-1
North Korea,Asia,40.339852,127.510093,PRK,2000,97.93333333333330
North Korea,Asia,40.339852,127.510093,PRK,2010,99.5
South Korea,Asia,35.907757,127.766922,KOR,1990,98.575
South Korea,Asia,35.907757,127.766922,KOR,2000,99.90000000000000
South Korea,Asia,35.907757,127.766922,KOR,2010,99.9
Kosovo,Europe,42.602636,20.902977,XKX,1990,-1
Kosovo,Europe,42.602636,20.902977,XKX,2000,-1
Kosovo,Europe,42.602636,20.902977,XKX,2010,99.0
Kuwait,Asia,29.31166,47.481766,KWT,1990,98.1
Kuwait,Asia,29.31166,47.481766,KWT,2000,98.81428571428570
Kuwait,Asia,29.31166,47.481766,KWT,2010,98.91666666666670
Kyrgyzstan,Asia,41.20438,74.766098,KGZ,1990,98.42
Kyrgyzstan,Asia,41.20438,74.766098,KGZ,2000,98.41
Kyrgyzstan,Asia,41.20438,74.766098,KGZ,2010,98.68
Laos,Asia,19.85627,102.495496,LAO,1990,-1
Laos,Asia,19.85627,102.495496,LAO,2000,17.4
Laos,Asia,19.85627,102.495496,LAO,2010,47.16666666666670
Latvia,Europe,56.879635,24.603189,LVA,1990,100.0
Latvia,Europe,56.879635,24.603189,LVA,2000,99.54
Latvia,Europe,56.879635,24.603189,LVA,2010,98.9
Lebanon,Asia,33.854721,35.862285,LBN,1990,89.0
Lebanon,Asia,33.854721,35.862285,LBN,2000,99.05
Lebanon,Asia,33.854721,35.862285,LBN,2010,-1
Lesotho,Africa,-29.609988,28.233608,LSO,1990,49.25
Lesotho,Africa,-29.609988,28.233608,LSO,2000,55.1
