country,region,lat,long,country_code,decade,value
Lesotho,Africa,-29.609988,28.233608,LSO,2010,77.9
Liberia,Africa,6.428055,-9.429499,LBR,1990,-1
Liberia,Africa,6.428055,-9.429499,LBR,2000,48.6
Liberia,Africa,6.428055,-9.429499,LBR,2010,61.1
Libya,Africa,26.3351,17.228331,LBY,1990,96.7
Libya,Africa,26.3351,17.228331,LBY,2000,99.05
Libya,Africa,26.3351,17.228331,LBY,2010,99.9
Liechtenstein,Europe,47.166,9.555373,LIE,1990,-1
Liechtenstein,Europe,47.166,9.555373,LIE,2000,-1
Liechtenstein,Europe,47.166,9.555373,LIE,2010,-1
Lithuania,Europe,55.169438,23.881275,LTU,1990,100.0
Lithuania,Europe,55.169438,23.881275,LTU,2000,100.0
Lithuania,Europe,55.169438,23.881275,LTU,2010,100.0
Luxembourg,Europe,49.815273,6.129583,LUX,1990,-1
Luxembourg,Europe,49.815273,6.129583,LUX,2000,99.90000000000000
Luxembourg,Europe,49.815273,6.129583,LUX,2010,-1
"Macao SAR, China",Asia,22.198745,113.543873,MAC,1990,-1
"Macao SAR, China",Asia,22.198745,113.543873,MAC,2000,100.0
"Macao SAR, China",Asia,22.198745,113.543873,MAC,2010,-1
Madagascar,Africa,-18.766947,46.869107,MDG,1990,52.15
Madagascar,Africa,-18.766947,46.869107,MDG,2000,47.4
Madagascar,Africa,-18.766947,46.869107,MDG,2010,44.3
Malawi,Africa,-13.254308,34.301525,MWI,1990,54.8
Malawi,Africa,-13.254308,34.301525,MWI,2000,58.31666666666670
Malawi,Africa,-13.254308,34.301525,MWI,2010,82.86666666666670
Malaysia,Asia,4.210484,101.975766,MYS,1990,94.7
Malaysia,Asia,4.210484,101.975766,MYS,2000,97.83
Malaysia,Asia,4.210484,101.975766,MYS,2010,98.83166666666670
Maldives,Asia,3.202778,73.22068,MDV,1990,90.0
Maldives,Asia,3.202778,73.22068,MDV,2000,90.1
Maldives,Asia,3.202778,73.22068,MDV,2010,97.2
Mali,Africa,17.570692,-3.996166,MLI,1990,40.0
Mali,Africa,17.570692,-3.996166,MLI,2000,44.8
Mali,Africa,17.570692,-3.996166,MLI,2010,49.425
Malta,Europe,35.937496,14.375416,MLT,1990,98.0
Malta,Europe,35.937496,14.375416,MLT,2000,99.64444444444450
Malta,Europe,35.937496,14.375416,MLT,2010,99.78571428571430
Marshall Islands,Oceania,7.131474,171.184478,MHL,1990,94.9
Marshall Islands,Oceania,7.131474,171.184478,MHL,2000,89.23333333333330
Marshall Islands,Oceania,7.131474,171.184478,MHL,2010,94.55
Mauritania,Africa,21.00789,-10.940835,MRT,1990,40.0
Mauritania,Africa,21.00789,-10.940835,MRT,2000,55.25
Mauritania,Africa,21.00789,-10.940835,MRT,2010,67.20000000000000
Mauritius,Africa,-20.348404,57.552152,MUS,1990,96.78
Mauritius,Africa,-20.348404,57.552152,MUS,2000,99.24
Mauritius,Africa,-20.348404,57.552152,MUS,2010,99.68
Mexico,Asia,23.634501,-102.552784,MEX,1990,84.75
Mexico,Asia,23.634501,-102.552784,MEX,2000,93.2
Mexico,Asia,23.634501,-102.552784,MEX,2010,96.745
Micronesia,Oceania,7.425554,150.550812,FSM,1990,85.9
Micronesia,Oceania,7.425554,150.550812,FSM,2000,87.685
Micronesia,Oceania,7.425554,150.550812,FSM,2010,-1
Moldova,Europe,47.411631,28.369885,MDA,1990,99.6
Moldova,Europe,47.411631,28.369885,MDA,2000,99.32
Moldova,Europe,47.411631,28.369885,MDA,2010,99.46
Monaco,Europe,43.750298,7.412841,MCO,1990,-1
Monaco,Europe,43.750298,7.412841,MCO,2000,-1
Monaco,Europe,43.750298,7.412841,MCO,2010,-1
Mongolia,Asia,46.862496,103.846656,MNG,1990,97.1
Mongolia,Asia,46.862496,103.846656,MNG,2000,98.7
Mongolia,Asia,46.862496,103.846656,MNG,2010,98.73333333333340
Montenegro,Europe,42.708678,19.37439,MNE,1990,-1
Montenegro,Europe,42.708678,19.37439,MNE,2000,98.41
Montenegro,Europe,42.708678,19.37439,MNE,2010,99.0
Morocco,Africa,31.791702,-7.09262,MAR,1990,38.73333333333330
Morocco,Africa,31.791702,-7.09262,MAR,2000,62.6
Morocco,Africa,31.791702,-7.09262,MAR,2010,73.85
Mozambique,Africa,-18.665695,35.529562,MOZ,1990,44.2
Mozambique,Africa,-18.665695,35.529562,MOZ,2000,51.5
Mozambique,Africa,-18.665695,35.529562,MOZ,2010,54.3
Myanmar,Asia,21.913965,95.956223,MMR,1990,51.35
Myanmar,Asia,21.913965,95.956223,MMR,2000,62.8
Myanmar,Asia,21.913965,95.956223,MMR,2010,65.4
Namibia,Africa,-22.95764,18.49041,NAM,1990,68.2
Namibia,Africa,-22.95764,18.49041,NAM,2000,78.45
Namibia,Africa,-22.95764,18.49041,NAM,2010,88.2
Nauru,Oceania,-0.522778,166.931503,NRU,1990,-1
Nauru,Oceania,-0.522778,166.931503,NRU,2000,97.4
Nauru,Oceania,-0.522778,166.931503,NRU,2010,-1
Nepal,Asia,28.394857,84.124008,NPL,1990,8.2
Nepal,Asia,28.394857,84.124008,NPL,2000,14.325
Nepal,Asia,28.394857,84.124008,NPL,2010,49.86666666666670
Netherlands,Europe,52.132633,5.291266,NLD,1990,100.0
Netherlands,Europe,52.132633,5.291266,NLD,2000,100.0
Netherlands,Europe,52.132633,5.291266,NLD,2010,-1
New Caledonia,Oceania,-20.904305,165.618042,NCL,1990,-1
New Caledonia,Oceania,-20.904305,165.618042,NCL,2000,-1
New Caledonia,Oceania,-20.904305,165.618042,NCL,2010,-1
New Zealand,Oceania,-40.900557,174.885971,NZL,1990,95.66666666666670
New Zealand,Oceania,-40.900557,174.885971,NZL,2000,96.63
New Zealand,Oceania,-40.900557,174.885971,NZL,2010,96.45
Nicaragua,North America,12.865416,-85.207229,NIC,1990,62.8
Nicaragua,North America,12.865416,-85.207229,NIC,2000,70.30000000000000
Nicaragua,North America,12.865416,-85.207229,NIC,2010,81.0
Niger,Africa,17.607789,8.081666,NER,1990,16.25
Niger,Africa,17.607789,8.081666,NER,2000,16.7
Niger,Africa,17.607789,8.081666,NER,2010,34.5
Nigeria,Africa,9.081999,8.675277,NGA,1990,36.2
Nigeria,Africa,9.081999,8.675277,NGA,2000,34.8
Nigeria,Africa,9.081999,8.675277,NGA,2010,41.55
North Macedonia,Europe,41.608635,21.745275,MKD,1990,93.41
North Macedonia,Europe,41.608635,21.745275,MKD,2000,98.75
North Macedonia,Europe,41.608635,21.745275,MKD,2010,98.66428571428570
Northern Mariana Islands, Oceania,17.33083,145.38469,MNP,1990,-1
Northern Mariana Islands, Oceania,17.33083,145.38469,MNP,2000,99.6
Northern Mariana Islands, Oceania,17.33083,145.38469,MNP,2010,-1
Norway,Europe,60.472024,8.468946,NOR,1990,99.24
Norway,Europe,60.472024,8.468946,NOR,2000,99.12000000000000
Norway,Europe,60.472024,8.468946,NOR,2010,99.12857142857140
Oman,Asia,21.512583,55.923255,OMN,1990,95.0
Oman,Asia,21.512583,55.923255,OMN,2000,98.16666666666670
Oman,Asia,21.512583,55.923255,OMN,2010,98.7
Pakistan,Asia,30.375321,69.345116,PAK,1990,18.266666666666700
Pakistan,Asia,30.375321,69.345116,PAK,2000,35.82857142857140
Pakistan,Asia,30.375321,69.345116,PAK,2010,53.85
Palau,Oceania,7.51498,134.58252,PLW,1990,100.0
Palau,Oceania,7.51498,134.58252,PLW,2000,99.88333333333330
Palau,Oceania,7.51498,134.58252,PLW,2010,99.5
Panama,North America,8.537981,-80.782127,PAN,1990,88.5625
Panama,North America,8.537981,-80.782127,PAN,2000,91.46
Panama,North America,8.537981,-80.782127,PAN,2010,93.62857142857140
Papua New Guinea,Oceania,-6.314993,143.95555,PNG,1990,46.65
Papua New Guinea,Oceania,-6.314993,143.95555,PNG,2000,43.0
Papua New Guinea,Oceania,-6.314993,143.95555,PNG,2010,56.4
Paraguay,South America,-23.442503,-58.443832,PRY,1990,68.3
Paraguay,South America,-23.442503,-58.443832,PRY,2000,86.84285714285710
Paraguay,South America,-23.442503,-58.443832,PRY,2010,95.88333333333330
Peru,South America,-9.189967,-75.015152,PER,1990,54.45
Peru,South America,-9.189967,-75.015152,PER,2000,72.66
Peru,South America,-9.189967,-75.015152,PER,2010,88.48571428571430
Philippines,Asia,12.879721,121.774017,PHL,1990,55.73333333333330
Philippines,Asia,12.879721,121.774017,PHL,2000,60.0
Philippines,Asia,12.879721,121.774017,PHL,2010,76.46666666666670
Poland,Europe,51.919438,19.145136,POL,1990,99.64
Poland,Europe,51.919438,19.145136,POL,2000,99.68
Poland,Europe,51.919438,19.145136,POL,2010,99.80000000000000
Portugal,Europe,39.399872,-8.224454,PRT,1990,99.7
Portugal,Europe,39.399872,-8.224454,PRT,2000,99.8
Portugal,Europe,39.399872,-8.224454,PRT,2010,98.93333333333330
Puerto Rico,North America,18.220833,-66.590149,PRI,1990,-1
Puerto Rico,North America,18.220833,-66.590149,PRI,2000,99.8
Puerto Rico,North America,18.220833,-66.590149,PRI,2010,-1
Qatar,Asia,25.354826,51.183884,QAT,1990,100.0
Qatar,Asia,25.354826,51.183884,QAT,2000,100.0
Qatar,Asia,25.354826,51.183884,QAT,2010,100.0
Romania,Europe,45.943161,24.96676,ROU,1990,99.07
Romania,Europe,45.943161,24.96676,ROU,2000,98.5
Romania,Europe,45.943161,24.96676,ROU,2010,98.11666666666670
Russia,Asia,61.52401,105.318756,RUS,1990,99.12000000000000
Russia,Asia,61.52401,105.318756,RUS,2000,99.43000000000000
Russia,Asia,61.52401,105.318756,RUS,2010,99.5
Rwanda,Africa,-1.940278,29.873888,RWA,1990,25.8
Rwanda,Africa,-1.940278,29.873888,RWA,2000,40.66666666666670
Rwanda,Africa,-1.940278,29.873888,RWA,2010,76.23333333333330
Samoa,Oceania,24.215527,-12.885834,SSF,1990,-1
Samoa,Oceania,24.215527,-12.885834,SSF,2000,41.0988942095349
Samoa,Oceania,24.215527,-12.885834,SSF,2010,55.62203653555660
San Marino,Europe,-13.759029,-172.104629,WSM,1990,88.0
San Marino,Europe,-13.759029,-172.104629,WSM,2000,86.93333333333330
San Marino,Europe,-13.759029,-172.104629,WSM,2010,82.5
Sao Tome and Principe,Africa,43.94236,12.457777,SMR,1990,-1
Sao Tome and Principe,Africa,43.94236,12.457777,SMR,2000,-1
Sao Tome and Principe,Africa,43.94236,12.457777,SMR,2010,-1
Saudi Arabia,Asia,0.18636,6.613081,STP,1990,-1
Saudi Arabia,Asia,0.18636,6.613081,STP,2000,79.35
Saudi Arabia,Asia,0.18636,6.613081,STP,2010,92.5
Senegal,Africa,23.885942,45.079162,SAU,1990,90.26666666666670
Senegal,Africa,23.885942,45.079162,SAU,2000,95.71428571428570
Senegal,Africa,23.885942,45.079162,SAU,2010,97.5
Serbia,Europe,14.497401,-14.452362,SEN,1990,47.366666666666700
Serbia,Europe,14.497401,-14.452362,SEN,2000,56.425
Serbia,Europe,14.497401,-14.452362,SEN,2010,59.15
Seychelles,Africa,44.016521,21.005859,SRB,1990,98.75
Seychelles,Africa,44.016521,21.005859,SRB,2000,98.05000000000000
Seychelles,Africa,44.016521,21.005859,SRB,2010,99.2
Sierra Leone,Africa,-4.679574,55.491977,SYC,1990,98.5
Sierra Leone,Africa,-4.679574,55.491977,SYC,2000,99.33333333333330
Sierra Leone,Africa,-4.679574,55.491977,SYC,2010,99.0
Singapore,Asia,8.460555,-11.779889,SLE,1990,-1
Singapore,Asia,8.460555,-11.779889,SLE,2000,39.833333333333300
Singapore,Asia,8.460555,-11.779889,SLE,2010,67.36666666666670
Slovakia,Europe,1.352083,103.819836,SGP,1990,99.775
Slovakia,Europe,1.352083,103.819836,SGP,2000,99.70000000000000
Slovakia,Europe,1.352083,103.819836,SGP,2010,99.65714285714290
Slovenia,Europe,48.669026,19.699024,SVK,1990,100.0
Slovenia,Europe,48.669026,19.699024,SVK,2000,99.5
Slovenia,Europe,48.669026,19.699024,SVK,2010,98.96
Solomon Islands,Oceania,46.151241,14.995463,SVN,1990,99.89
Solomon Islands,Oceania,46.151241,14.995463,SVN,2000,99.9
Solomon Islands,Oceania,46.151241,14.995463,SVN,2010,99.86666666666670
Somalia,Africa,-9.64571,160.156194,SLB,1990,84.5
Somalia,Africa,-9.64571,160.156194,SLB,2000,85.5
Somalia,Africa,-9.64571,160.156194,SLB,2010,86.2
South Africa,Africa,5.152149,46.199616,SOM,1990,19.3
South Africa,Africa,5.152149,46.199616,SOM,2000,17.833333333333300
South Africa,Africa,5.152149,46.199616,SOM,2010,-1
South Sudan,Africa,-30.559482,22.937506,ZAF,1990,82.8
South Sudan,Africa,-30.559482,22.937506,ZAF,2000,92.23333333333330
South Sudan,Africa,-30.559482,22.937506,ZAF,2010,96.7
Spain,Europe,12.862807,30.217636,SSD,1990,-1
Spain,Europe,12.862807,30.217636,SSD,2000,9.7
Spain,Europe,12.862807,30.217636,SSD,2010,19.4
Sri Lanka,Asia,40.463667,-3.74922,ESP,1990,-1
Sri Lanka,Asia,40.463667,-3.74922,ESP,2000,-1
Sri Lanka,Asia,40.463667,-3.74922,ESP,2010,-1
St. Kitts and Nevis,North America,7.873054,80.771797,LKA,1990,94.1
St. Kitts and Nevis,North America,7.873054,80.771797,LKA,2000,97.3
St. Kitts and Nevis,North America,7.873054,80.771797,LKA,2010,99.95
St. Lucia,North America,17.357822,-62.782998,KNA,1990,99.7
St. Lucia,North America,17.357822,-62.782998,KNA,2000,99.84285714285710
St. Lucia,North America,17.357822,-62.782998,KNA,2010,100.0
St. Martin (French part),North America,13.909444,-60.978893,LCA,1990,99.85
St. Martin (French part),North America,13.909444,-60.978893,LCA,2000,99.3625
St. Martin (French part),North America,13.909444,-60.978893,LCA,2010,98.6
St. Vincent and the Grenadines,North America,14.641528,-61.024174,MAF,1990,-1
St. Vincent and the Grenadines,North America,14.641528,-61.024174,MAF,2000,-1
St. Vincent and the Grenadines,North America,14.641528,-61.024174,MAF,2010,-1
Western Sahara,Africa,12.984305,-61.287228,VCT,1990,99.1
Western Sahara,Africa,12.984305,-61.287228,VCT,2000,99.7625
Western Sahara,Africa,12.984305,-61.287228,VCT,2010,98.86
Sudan,Africa,12.862807,30.217636,SDN,1990,68.5
Sudan,Africa,12.862807,30.217636,SDN,2000,28.8
Sudan,Africa,12.862807,30.217636,SDN,2010,74.95
Suriname,South America,3.919305,-56.027783,SUR,1990,80.0
Suriname,South America,3.919305,-56.027783,SUR,2000,82.025
Suriname,South America,3.919305,-56.027783,SUR,2010,85.0
Sweden,Europe,60.128161,18.643501,SWE,1990,-1
Sweden,Europe,60.128161,18.643501,SWE,2000,-1
Sweden,Europe,60.128161,18.643501,SWE,2010,-1
Switzerland,Europe,46.818188,8.227512,CHE,1990,-1
Switzerland,Europe,46.818188,8.227512,CHE,2000,100.0
Switzerland,Europe,46.818188,8.227512,CHE,2010,-1
Syria,Asia,34.802075,38.996815,SYR,1990,76.9
Syria,Asia,34.802075,38.996815,SYR,2000,92.46666666666660
Syria,Asia,34.802075,38.996815,SYR,2010,-1
Tajikistan,Asia,38.861034,71.276093,TJK,1990,78.01428571428570
Tajikistan,Asia,38.861034,71.276093,TJK,2000,82.49
Tajikistan,Asia,38.861034,71.276093,TJK,2010,91.14285714285710
Tanzania,Africa,-6.369028,34.888822,TZA,1990,39.3
Tanzania,Africa,-6.369028,34.888822,TZA,2000,43.4
Tanzania,Africa,-6.369028,34.888822,TZA,2010,57.93333333333330
Thailand,Asia,15.870032,100.992541,THA,1990,-1
Thailand,Asia,15.870032,100.992541,THA,2000,98.53333333333340
Thailand,Asia,15.870032,100.992541,THA,2010,99.43333333333330
The Bahamas,North America,25.03428,-77.39628,BHS,1990,99.0
The Bahamas,North America,25.03428,-77.39628,BHS,2000,98.85714285714290
The Bahamas,North America,25.03428,-77.39628,BHS,2010,98.9
Timor-Leste,Asia,-8.874217,125.727539,TLS,1990,25.8
Timor-Leste,Asia,-8.874217,125.727539,TLS,2000,21.2
Timor-Leste,Asia,-8.874217,125.727539,TLS,2010,43.0
Togo,Africa,8.619543,0.824782,TGO,1990,50.5
Togo,Africa,8.619543,0.824782,TGO,2000,49.53333333333330
Togo,Africa,8.619543,0.824782,TGO,2010,44.25
Tonga,Oceania,-21.178986,-175.198242,TON,1990,94.0
Tonga,Oceania,-21.178986,-175.198242,TON,2000,96.76
Tonga,Oceania,-21.178986,-175.198242,TON,2010,96.95
Trinidad and Tobago,South America,10.691803,-61.222503,TTO,1990,98.28571428571430
Trinidad and Tobago,South America,10.691803,-61.222503,TTO,2000,98.57142857142860
Trinidad and Tobago,South America,10.691803,-61.222503,TTO,2010,99.6
Tunisia,Africa,33.886917,9.537499,TUN,1990,80.6
Tunisia,Africa,33.886917,9.537499,TUN,2000,91.46666666666660
Tunisia,Africa,33.886917,9.537499,TUN,2010,73.6
Turkey,Asia,38.963745,35.243322,TUR,1990,78.25
Turkey,Asia,38.963745,35.243322,TUR,2000,88.32000000000000
Turkey,Asia,38.963745,35.243322,TUR,2010,97.4
Turkmenistan,Asia,38.969719,59.556278,TKM,1990,95.8
Turkmenistan,Asia,38.969719,59.556278,TKM,2000,98.60000000000000
Turkmenistan,Asia,38.969719,59.556278,TKM,2010,100.0
Turks and Caicos Islands,North America,21.694025,-71.797928,TCA,1990,94.1
Turks and Caicos Islands,North America,21.694025,-71.797928,TCA,2000,99.7
Turks and Caicos Islands,North America,21.694025,-71.797928,TCA,2010,-1
Tuvalu,Oceania,-7.109535,177.64933,TUV,1990,97.0
Tuvalu,Oceania,-7.109535,177.64933,TUV,2000,97.7
Tuvalu,Oceania,-7.109535,177.64933,TUV,2010,-1
Uganda,Africa,1.373333,32.290275,UGA,1990,37.8
Uganda,Africa,1.373333,32.290275,UGA,2000,38.96666666666670
Uganda,Africa,1.373333,32.290275,UGA,2010,65.8
Ukraine,Europe,48.379433,31.16558,UKR,1990,99.897
Ukraine,Europe,48.379433,31.16558,UKR,2000,99.77
Ukraine,Europe,48.379433,31.16558,UKR,2010,99.72
United Arab Emirates,Asia,23.424076,53.847818,ARE,1990,99.15
United Arab Emirates,Asia,23.424076,53.847818,ARE,2000,100.0
United Arab Emirates,Asia,23.424076,53.847818,ARE,2010,99.90000000000000
United Kingdom,Europe,55.378051,-3.435973,GBR,1990,99.0
United Kingdom,Europe,55.378051,-3.435973,GBR,2000,-1
United Kingdom,Europe,55.378051,-3.435973,GBR,2010,-1
United States,North America,37.09024,-95.712891,USA,1990,99.35
United States,North America,37.09024,-95.712891,USA,2000,99.36
United States,North America,37.09024,-95.712891,USA,2010,99.1
Uruguay,South America,-32.522779,-55.765835,URY,1990,98.86
Uruguay,South America,-32.522779,-55.765835,URY,2000,99.59
Uruguay,South America,-32.522779,-55.765835,URY,2010,99.38
Uzbekistan,Asia,41.377491,64.585262,UZB,1990,99.375
Uzbekistan,Asia,41.377491,64.585262,UZB,2000,99.48
Uzbekistan,Asia,41.377491,64.585262,UZB,2010,100.0
Vanuatu,Oceania,-15.376706,166.959158,VUT,1990,85.775
Vanuatu,Oceania,-15.376706,166.959158,VUT,2000,86.18000000000000
Vanuatu,Oceania,-15.376706,166.959158,VUT,2010,89.4
Venezuela,South America,6.42375,-66.58973,VEN,1990,95.3
Venezuela,South America,6.42375,-66.58973,VEN,2000,94.5
Venezuela,South America,6.42375,-66.58973,VEN,2010,97.71666666666670
Vietnam,Asia,14.058324,108.277199,VNM,1990,77.1
Vietnam,Asia,14.058324,108.277199,VNM,2000,75.86666666666670
Vietnam,Asia,14.058324,108.277199,VNM,2010,92.85
Virgin Islands (U.S.),North America,18.335765,-64.896335,VIR,1990,-1
Virgin Islands (U.S.),North America,18.335765,-64.896335,VIR,2000,98.4
Virgin Islands (U.S.),North America,18.335765,-64.896335,VIR,2010,-1
West Bank and Gaza,Asia,31.354676,34.308825,PSE,1990,94.9
West Bank and Gaza,Asia,31.354676,34.308825,PSE,2000,97.325
West Bank and Gaza,Asia,31.354676,34.308825,PSE,2010,99.3
Yemen,Asia,15.552727,48.516388,YEM,1990,18.75
Yemen,Asia,15.552727,48.516388,YEM,2000,31.25
Yemen,Asia,15.552727,48.516388,YEM,2010,39.55
Zambia,Africa,-13.133897,27.849332,ZMB,1990,47.075
Zambia,Africa,-13.133897,27.849332,ZMB,2000,43.650000000000000
Zambia,Africa,-13.133897,27.849332,ZMB,2010,71.85
Zimbabwe,Africa,-19.015438,29.154857,ZWE,1990,70.85
Zimbabwe,Africa,-19.015438,29.154857,ZWE,2000,64.35
Zimbabwe,Africa,-19.015438,29.154857,ZWE,2010,74.76666666666670